"","state","date","confirmed"
"2301","North Dakota",0020-03-01,0
"2302","Northern Mariana Islands",0020-03-01,0
"2303","Ohio",0020-03-01,0
"2304","Oklahoma",0020-03-01,0
"2305","Oregon",0020-03-01,1
"2306","Pennsylvania",0020-03-01,0
"2307","Puerto Rico",0020-03-01,0
"2308","Rhode Island",0020-03-01,1
"2309","South Carolina",0020-03-01,0
"2310","South Dakota",0020-03-01,0
"2311","Tennessee",0020-03-01,0
"2312","Texas",0020-03-01,0
"2313","Utah",0020-03-01,0
"2314","Vermont",0020-03-01,0
"2315","Virgin Islands",0020-03-01,0
"2316","Virginia",0020-03-01,0
"2317","Washington",0020-03-01,11
"2318","West Virginia",0020-03-01,0
"2319","Wisconsin",0020-03-01,0
"2320","Wyoming",0020-03-01,0
"2321","Alabama",0020-03-02,0
"2322","Alaska",0020-03-02,0
"2323","American Samoa",0020-03-02,0
"2324","Arizona",0020-03-02,1
"2325","Arkansas",0020-03-02,0
"2326","California",0020-03-02,21
"2327","Colorado",0020-03-02,0
"2328","Connecticut",0020-03-02,0
"2329","Delaware",0020-03-02,0
"2330","Diamond Princess",0020-03-02,0
"2331","District of Columbia",0020-03-02,0
"2332","Florida",0020-03-02,1
"2333","Georgia",0020-03-02,0
"2334","Grand Princess",0020-03-02,0
"2335","Guam",0020-03-02,0
"2336","Hawaii",0020-03-02,0
"2337","Idaho",0020-03-02,0
"2338","Illinois",0020-03-02,4
"2339","Indiana",0020-03-02,0
"2340","Iowa",0020-03-02,0
"2341","Kansas",0020-03-02,0
"2342","Kentucky",0020-03-02,0
"2343","Louisiana",0020-03-02,0
"2344","Maine",0020-03-02,0
"2345","Maryland",0020-03-02,0
"2346","Massachusetts",0020-03-02,1
"2347","Michigan",0020-03-02,0
"2348","Minnesota",0020-03-02,0
"2349","Mississippi",0020-03-02,0
"2350","Missouri",0020-03-02,0
"2351","Montana",0020-03-02,0
"2352","Nebraska",0020-03-02,0
"2353","Nevada",0020-03-02,0
"2354","New Hampshire",0020-03-02,1
"2355","New Jersey",0020-03-02,0
"2356","New Mexico",0020-03-02,0
"2357","New York",0020-03-02,1
"2358","North Carolina",0020-03-02,0
"2359","North Dakota",0020-03-02,0
"2360","Northern Mariana Islands",0020-03-02,0
"2361","Ohio",0020-03-02,0
"2362","Oklahoma",0020-03-02,0
"2363","Oregon",0020-03-02,3
"2364","Pennsylvania",0020-03-02,0
"2365","Puerto Rico",0020-03-02,0
"2366","Rhode Island",0020-03-02,2
"2367","South Carolina",0020-03-02,0
"2368","South Dakota",0020-03-02,0
"2369","Tennessee",0020-03-02,0
"2370","Texas",0020-03-02,0
"2371","Utah",0020-03-02,0
"2372","Vermont",0020-03-02,0
"2373","Virgin Islands",0020-03-02,0
"2374","Virginia",0020-03-02,0
"2375","Washington",0020-03-02,18
"2376","West Virginia",0020-03-02,0
"2377","Wisconsin",0020-03-02,0
"2378","Wyoming",0020-03-02,0
"2379","Alabama",0020-03-03,0
"2380","Alaska",0020-03-03,0
"2381","American Samoa",0020-03-03,0
"2382","Arizona",0020-03-03,1
"2383","Arkansas",0020-03-03,0
"2384","California",0020-03-03,25
"2385","Colorado",0020-03-03,0
"2386","Connecticut",0020-03-03,0
"2387","Delaware",0020-03-03,0
"2388","Diamond Princess",0020-03-03,0
"2389","District of Columbia",0020-03-03,0
"2390","Florida",0020-03-03,2
"2391","Georgia",0020-03-03,2
"2392","Grand Princess",0020-03-03,0
"2393","Guam",0020-03-03,0
"2394","Hawaii",0020-03-03,0
"2395","Idaho",0020-03-03,0
"2396","Illinois",0020-03-03,4
"2397","Indiana",0020-03-03,0
"2398","Iowa",0020-03-03,0
"2399","Kansas",0020-03-03,0
"2400","Kentucky",0020-03-03,0
"2401","Louisiana",0020-03-03,0
"2402","Maine",0020-03-03,0
"2403","Maryland",0020-03-03,0
"2404","Massachusetts",0020-03-03,2
"2405","Michigan",0020-03-03,0
"2406","Minnesota",0020-03-03,0
"2407","Mississippi",0020-03-03,0
"2408","Missouri",0020-03-03,0
"2409","Montana",0020-03-03,0
"2410","Nebraska",0020-03-03,0
"2411","Nevada",0020-03-03,0
"2412","New Hampshire",0020-03-03,2
"2413","New Jersey",0020-03-03,0
"2414","New Mexico",0020-03-03,0
"2415","New York",0020-03-03,2
"2416","North Carolina",0020-03-03,1
"2417","North Dakota",0020-03-03,0
"2418","Northern Mariana Islands",0020-03-03,0
"2419","Ohio",0020-03-03,0
"2420","Oklahoma",0020-03-03,0
"2421","Oregon",0020-03-03,3
"2422","Pennsylvania",0020-03-03,0
"2423","Puerto Rico",0020-03-03,0
"2424","Rhode Island",0020-03-03,2
"2425","South Carolina",0020-03-03,0
"2426","South Dakota",0020-03-03,0
"2427","Tennessee",0020-03-03,0
"2428","Texas",0020-03-03,0
"2429","Utah",0020-03-03,0
"2430","Vermont",0020-03-03,0
"2431","Virgin Islands",0020-03-03,0
"2432","Virginia",0020-03-03,0
"2433","Washington",0020-03-03,27
"2434","West Virginia",0020-03-03,0
"2435","Wisconsin",0020-03-03,0
"2436","Wyoming",0020-03-03,0
"2437","Alabama",0020-03-04,0
"2438","Alaska",0020-03-04,0
"2439","American Samoa",0020-03-04,0
"2440","Arizona",0020-03-04,1
"2441","Arkansas",0020-03-04,0
"2442","California",0020-03-04,35
"2443","Colorado",0020-03-04,0
"2444","Connecticut",0020-03-04,0
"2445","Delaware",0020-03-04,0
"2446","Diamond Princess",0020-03-04,0
"2447","District of Columbia",0020-03-04,0
"2448","Florida",0020-03-04,2
"2449","Georgia",0020-03-04,2
"2450","Grand Princess",0020-03-04,0
"2451","Guam",0020-03-04,0
"2452","Hawaii",0020-03-04,0
"2453","Idaho",0020-03-04,0
"2454","Illinois",0020-03-04,4
"2455","Indiana",0020-03-04,0
"2456","Iowa",0020-03-04,0
"2457","Kansas",0020-03-04,0
"2458","Kentucky",0020-03-04,0
"2459","Louisiana",0020-03-04,0
"2460","Maine",0020-03-04,0
"2461","Maryland",0020-03-04,0
"2462","Massachusetts",0020-03-04,2
"2463","Michigan",0020-03-04,0
"2464","Minnesota",0020-03-04,0
"2465","Mississippi",0020-03-04,0
"2466","Missouri",0020-03-04,0
"2467","Montana",0020-03-04,0
"2468","Nebraska",0020-03-04,0
"2469","Nevada",0020-03-04,0
"2470","New Hampshire",0020-03-04,2
"2471","New Jersey",0020-03-04,0
"2472","New Mexico",0020-03-04,0
"2473","New York",0020-03-04,11
"2474","North Carolina",0020-03-04,1
"2475","North Dakota",0020-03-04,0
"2476","Northern Mariana Islands",0020-03-04,0
"2477","Ohio",0020-03-04,0
"2478","Oklahoma",0020-03-04,0
"2479","Oregon",0020-03-04,3
"2480","Pennsylvania",0020-03-04,0
"2481","Puerto Rico",0020-03-04,0
"2482","Rhode Island",0020-03-04,2
"2483","South Carolina",0020-03-04,0
"2484","South Dakota",0020-03-04,0
"2485","Tennessee",0020-03-04,0
"2486","Texas",0020-03-04,0
"2487","Utah",0020-03-04,0
"2488","Vermont",0020-03-04,0
"2489","Virgin Islands",0020-03-04,0
"2490","Virginia",0020-03-04,0
"2491","Washington",0020-03-04,39
"2492","West Virginia",0020-03-04,0
"2493","Wisconsin",0020-03-04,0
"2494","Wyoming",0020-03-04,0
"2495","Alabama",0020-03-05,0
"2496","Alaska",0020-03-05,0
"2497","American Samoa",0020-03-05,0
"2498","Arizona",0020-03-05,1
"2499","Arkansas",0020-03-05,0
"2500","California",0020-03-05,51
"2501","Colorado",0020-03-05,0
"2502","Connecticut",0020-03-05,0
"2503","Delaware",0020-03-05,0
"2504","Diamond Princess",0020-03-05,0
"2505","District of Columbia",0020-03-05,0
"2506","Florida",0020-03-05,3
"2507","Georgia",0020-03-05,2
"2508","Grand Princess",0020-03-05,0
"2509","Guam",0020-03-05,0
"2510","Hawaii",0020-03-05,0
"2511","Idaho",0020-03-05,0
"2512","Illinois",0020-03-05,5
"2513","Indiana",0020-03-05,0
"2514","Iowa",0020-03-05,0
"2515","Kansas",0020-03-05,0
"2516","Kentucky",0020-03-05,0
"2517","Louisiana",0020-03-05,0
"2518","Maine",0020-03-05,0
"2519","Maryland",0020-03-05,0
"2520","Massachusetts",0020-03-05,2
"2521","Michigan",0020-03-05,0
"2522","Minnesota",0020-03-05,0
"2523","Mississippi",0020-03-05,0
"2524","Missouri",0020-03-05,0
"2525","Montana",0020-03-05,0
"2526","Nebraska",0020-03-05,0
"2527","Nevada",0020-03-05,1
"2528","New Hampshire",0020-03-05,2
"2529","New Jersey",0020-03-05,2
"2530","New Mexico",0020-03-05,0
"2531","New York",0020-03-05,23
"2532","North Carolina",0020-03-05,1
"2533","North Dakota",0020-03-05,0
"2534","Northern Mariana Islands",0020-03-05,0
"2535","Ohio",0020-03-05,0
"2536","Oklahoma",0020-03-05,0
"2537","Oregon",0020-03-05,3
"2538","Pennsylvania",0020-03-05,0
"2539","Puerto Rico",0020-03-05,0
"2540","Rhode Island",0020-03-05,2
"2541","South Carolina",0020-03-05,0
"2542","South Dakota",0020-03-05,0
"2543","Tennessee",0020-03-05,1
"2544","Texas",0020-03-05,3
"2545","Utah",0020-03-05,0
"2546","Vermont",0020-03-05,0
"2547","Virgin Islands",0020-03-05,0
"2548","Virginia",0020-03-05,0
"2549","Washington",0020-03-05,70
"2550","West Virginia",0020-03-05,0
"2551","Wisconsin",0020-03-05,0
"2552","Wyoming",0020-03-05,0
"2553","Alabama",0020-03-06,0
"2554","Alaska",0020-03-06,0
"2555","American Samoa",0020-03-06,0
"2556","Arizona",0020-03-06,2
"2557","Arkansas",0020-03-06,0
"2558","California",0020-03-06,59
"2559","Colorado",0020-03-06,3
"2560","Connecticut",0020-03-06,0
"2561","Delaware",0020-03-06,0
"2562","Diamond Princess",0020-03-06,0
"2563","District of Columbia",0020-03-06,0
"2564","Florida",0020-03-06,3
"2565","Georgia",0020-03-06,3
"2566","Grand Princess",0020-03-06,0
"2567","Guam",0020-03-06,0
"2568","Hawaii",0020-03-06,0
"2569","Idaho",0020-03-06,0
"2570","Illinois",0020-03-06,5
"2571","Indiana",0020-03-06,1
"2572","Iowa",0020-03-06,0
"2573","Kansas",0020-03-06,0
"2574","Kentucky",0020-03-06,1
"2575","Louisiana",0020-03-06,0
"2576","Maine",0020-03-06,0
"2577","Maryland",0020-03-06,3
"2578","Massachusetts",0020-03-06,6
"2579","Michigan",0020-03-06,0
"2580","Minnesota",0020-03-06,1
"2581","Mississippi",0020-03-06,0
"2582","Missouri",0020-03-06,0
"2583","Montana",0020-03-06,0
"2584","Nebraska",0020-03-06,1
"2585","Nevada",0020-03-06,2
"2586","New Hampshire",0020-03-06,2
"2587","New Jersey",0020-03-06,2
"2588","New Mexico",0020-03-06,0
"2589","New York",0020-03-06,31
"2590","North Carolina",0020-03-06,2
"2591","North Dakota",0020-03-06,0
"2592","Northern Mariana Islands",0020-03-06,0
"2593","Ohio",0020-03-06,0
"2594","Oklahoma",0020-03-06,0
"2595","Oregon",0020-03-06,3
"2596","Pennsylvania",0020-03-06,2
"2597","Puerto Rico",0020-03-06,0
"2598","Rhode Island",0020-03-06,2
"2599","South Carolina",0020-03-06,0
"2600","South Dakota",0020-03-06,0
"2601","Tennessee",0020-03-06,1
"2602","Texas",0020-03-06,4
"2603","Utah",0020-03-06,0
"2604","Vermont",0020-03-06,0
"2605","Virgin Islands",0020-03-06,0
"2606","Virginia",0020-03-06,0
"2607","Washington",0020-03-06,78
"2608","West Virginia",0020-03-06,0
"2609","Wisconsin",0020-03-06,0
"2610","Wyoming",0020-03-06,0
"2611","Alabama",0020-03-07,0
"2612","Alaska",0020-03-07,0
"2613","American Samoa",0020-03-07,0
"2614","Arizona",0020-03-07,4
"2615","Arkansas",0020-03-07,0
"2616","California",0020-03-07,81
"2617","Colorado",0020-03-07,7
"2618","Connecticut",0020-03-07,0
"2619","Delaware",0020-03-07,0
"2620","Diamond Princess",0020-03-07,0
"2621","District of Columbia",0020-03-07,0
"2622","Florida",0020-03-07,7
"2623","Georgia",0020-03-07,5
"2624","Grand Princess",0020-03-07,0
"2625","Guam",0020-03-07,0
"2626","Hawaii",0020-03-07,1
"2627","Idaho",0020-03-07,0
"2628","Illinois",0020-03-07,6
"2629","Indiana",0020-03-07,1
"2630","Iowa",0020-03-07,0
"2631","Kansas",0020-03-07,0
"2632","Kentucky",0020-03-07,1
"2633","Louisiana",0020-03-07,0
"2634","Maine",0020-03-07,0
"2635","Maryland",0020-03-07,3
"2636","Massachusetts",0020-03-07,6
"2637","Michigan",0020-03-07,0
"2638","Minnesota",0020-03-07,1
"2639","Mississippi",0020-03-07,0
"2640","Missouri",0020-03-07,0
"2641","Montana",0020-03-07,0
"2642","Nebraska",0020-03-07,1
"2643","Nevada",0020-03-07,2
"2644","New Hampshire",0020-03-07,2
"2645","New Jersey",0020-03-07,4
"2646","New Mexico",0020-03-07,0
"2647","New York",0020-03-07,76
"2648","North Carolina",0020-03-07,2
"2649","North Dakota",0020-03-07,0
"2650","Northern Mariana Islands",0020-03-07,0
"2651","Ohio",0020-03-07,0
"2652","Oklahoma",0020-03-07,1
"2653","Oregon",0020-03-07,6
"2654","Pennsylvania",0020-03-07,2
"2655","Puerto Rico",0020-03-07,0
"2656","Rhode Island",0020-03-07,3
"2657","South Carolina",0020-03-07,2
"2658","South Dakota",0020-03-07,0
"2659","Tennessee",0020-03-07,1
"2660","Texas",0020-03-07,8
"2661","Utah",0020-03-07,1
"2662","Vermont",0020-03-07,0
"2663","Virgin Islands",0020-03-07,0
"2664","Virginia",0020-03-07,0
"2665","Washington",0020-03-07,102
"2666","West Virginia",0020-03-07,0
"2667","Wisconsin",0020-03-07,0
"2668","Wyoming",0020-03-07,0
"2669","Alabama",0020-03-08,0
"2670","Alaska",0020-03-08,0
"2671","American Samoa",0020-03-08,0
"2672","Arizona",0020-03-08,4
"2673","Arkansas",0020-03-08,0
"2674","California",0020-03-08,95
"2675","Colorado",0020-03-08,7
"2676","Connecticut",0020-03-08,0
"2677","Delaware",0020-03-08,0
"2678","Diamond Princess",0020-03-08,0
"2679","District of Columbia",0020-03-08,0
"2680","Florida",0020-03-08,10
"2681","Georgia",0020-03-08,5
"2682","Grand Princess",0020-03-08,0
"2683","Guam",0020-03-08,0
"2684","Hawaii",0020-03-08,1
"2685","Idaho",0020-03-08,0
"2686","Illinois",0020-03-08,7
"2687","Indiana",0020-03-08,2
"2688","Iowa",0020-03-08,0
"2689","Kansas",0020-03-08,1
"2690","Kentucky",0020-03-08,1
"2691","Louisiana",0020-03-08,0
"2692","Maine",0020-03-08,0
"2693","Maryland",0020-03-08,5
"2694","Massachusetts",0020-03-08,22
"2695","Michigan",0020-03-08,0
"2696","Minnesota",0020-03-08,1
"2697","Mississippi",0020-03-08,0
"2698","Missouri",0020-03-08,1
"2699","Montana",0020-03-08,0
"2700","Nebraska",0020-03-08,1
"2701","Nevada",0020-03-08,4
"2702","New Hampshire",0020-03-08,4
"2703","New Jersey",0020-03-08,5
"2704","New Mexico",0020-03-08,0
"2705","New York",0020-03-08,106
"2706","North Carolina",0020-03-08,2
"2707","North Dakota",0020-03-08,0
"2708","Northern Mariana Islands",0020-03-08,0
"2709","Ohio",0020-03-08,0
"2710","Oklahoma",0020-03-08,1
"2711","Oregon",0020-03-08,14
"2712","Pennsylvania",0020-03-08,6
"2713","Puerto Rico",0020-03-08,0
"2714","Rhode Island",0020-03-08,3
"2715","South Carolina",0020-03-08,2
"2716","South Dakota",0020-03-08,0
"2717","Tennessee",0020-03-08,3
"2718","Texas",0020-03-08,11
"2719","Utah",0020-03-08,1
"2720","Vermont",0020-03-08,1
"2721","Virgin Islands",0020-03-08,0
"2722","Virginia",0020-03-08,2
"2723","Washington",0020-03-08,122
"2724","West Virginia",0020-03-08,0
"2725","Wisconsin",0020-03-08,0
"2726","Wyoming",0020-03-08,0
"2727","Alabama",0020-03-09,0
"2728","Alaska",0020-03-09,0
"2729","American Samoa",0020-03-09,0
"2730","Arizona",0020-03-09,4
"2731","Arkansas",0020-03-09,0
"2732","California",0020-03-09,101
"2733","Colorado",0020-03-09,7
"2734","Connecticut",0020-03-09,0
"2735","Delaware",0020-03-09,0
"2736","Diamond Princess",0020-03-09,0
"2737","District of Columbia",0020-03-09,0
"2738","Florida",0020-03-09,13
"2739","Georgia",0020-03-09,10
"2740","Grand Princess",0020-03-09,0
"2741","Guam",0020-03-09,0
"2742","Hawaii",0020-03-09,1
"2743","Idaho",0020-03-09,0
"2744","Illinois",0020-03-09,7
"2745","Indiana",0020-03-09,3
"2746","Iowa",0020-03-09,3
"2747","Kansas",0020-03-09,1
"2748","Kentucky",0020-03-09,4
"2749","Louisiana",0020-03-09,0
"2750","Maine",0020-03-09,0
"2751","Maryland",0020-03-09,5
"2752","Massachusetts",0020-03-09,22
"2753","Michigan",0020-03-09,0
"2754","Minnesota",0020-03-09,2
"2755","Mississippi",0020-03-09,0
"2756","Missouri",0020-03-09,1
"2757","Montana",0020-03-09,0
"2758","Nebraska",0020-03-09,3
"2759","Nevada",0020-03-09,4
"2760","New Hampshire",0020-03-09,4
"2761","New Jersey",0020-03-09,5
"2762","New Mexico",0020-03-09,0
"2763","New York",0020-03-09,142
"2764","North Carolina",0020-03-09,2
"2765","North Dakota",0020-03-09,0
"2766","Northern Mariana Islands",0020-03-09,0
"2767","Ohio",0020-03-09,0
"2768","Oklahoma",0020-03-09,1
"2769","Oregon",0020-03-09,14
"2770","Pennsylvania",0020-03-09,7
"2771","Puerto Rico",0020-03-09,0
"2772","Rhode Island",0020-03-09,3
"2773","South Carolina",0020-03-09,3
"2774","South Dakota",0020-03-09,0
"2775","Tennessee",0020-03-09,3
"2776","Texas",0020-03-09,13
"2777","Utah",0020-03-09,1
"2778","Vermont",0020-03-09,1
"2779","Virgin Islands",0020-03-09,0
"2780","Virginia",0020-03-09,2
"2781","Washington",0020-03-09,122
"2782","West Virginia",0020-03-09,0
"2783","Wisconsin",0020-03-09,0
"2784","Wyoming",0020-03-09,0
"2785","Alabama",0020-03-10,0
"2786","Alaska",0020-03-10,0
"2787","American Samoa",0020-03-10,0
"2788","Arizona",0020-03-10,6
"2789","Arkansas",0020-03-10,0
"2790","California",0020-03-10,144
"2791","Colorado",0020-03-10,14
"2792","Connecticut",0020-03-10,1
"2793","Delaware",0020-03-10,0
"2794","Diamond Princess",0020-03-10,0
"2795","District of Columbia",0020-03-10,0
"2796","Florida",0020-03-10,15
"2797","Georgia",0020-03-10,17
"2798","Grand Princess",0020-03-10,0
"2799","Guam",0020-03-10,0
"2800","Hawaii",0020-03-10,3
"2801","Idaho",0020-03-10,0
"2802","Illinois",0020-03-10,12
"2803","Indiana",0020-03-10,6
"2804","Iowa",0020-03-10,8
"2805","Kansas",0020-03-10,1
"2806","Kentucky",0020-03-10,5
"2807","Louisiana",0020-03-10,0
"2808","Maine",0020-03-10,0
"2809","Maryland",0020-03-10,8
"2810","Massachusetts",0020-03-10,41
"2811","Michigan",0020-03-10,0
"2812","Minnesota",0020-03-10,2
"2813","Mississippi",0020-03-10,0
"2814","Missouri",0020-03-10,1
"2815","Montana",0020-03-10,0
"2816","Nebraska",0020-03-10,3
"2817","Nevada",0020-03-10,4
"2818","New Hampshire",0020-03-10,4
"2819","New Jersey",0020-03-10,15
"2820","New Mexico",0020-03-10,0
"2821","New York",0020-03-10,150
"2822","North Carolina",0020-03-10,7
"2823","North Dakota",0020-03-10,0
"2824","Northern Mariana Islands",0020-03-10,0
"2825","Ohio",0020-03-10,3
"2826","Oklahoma",0020-03-10,2
"2827","Oregon",0020-03-10,14
"2828","Pennsylvania",0020-03-10,12
"2829","Puerto Rico",0020-03-10,0
"2830","Rhode Island",0020-03-10,3
"2831","South Carolina",0020-03-10,7
"2832","South Dakota",0020-03-10,0
"2833","Tennessee",0020-03-10,3
"2834","Texas",0020-03-10,16
"2835","Utah",0020-03-10,2
"2836","Vermont",0020-03-10,1
"2837","Virgin Islands",0020-03-10,0
"2838","Virginia",0020-03-10,8
"2839","Washington",0020-03-10,167
"2840","West Virginia",0020-03-10,0
"2841","Wisconsin",0020-03-10,3
"2842","Wyoming",0020-03-10,0
"2843","Alabama",0020-03-11,0
"2844","Alaska",0020-03-11,0
"2845","American Samoa",0020-03-11,0
"2846","Arizona",0020-03-11,9
"2847","Arkansas",0020-03-11,0
"2848","California",0020-03-11,178
"2849","Colorado",0020-03-11,30
"2850","Connecticut",0020-03-11,3
"2851","Delaware",0020-03-11,1
"2852","Diamond Princess",0020-03-11,0
"2853","District of Columbia",0020-03-11,0
"2854","Florida",0020-03-11,24
"2855","Georgia",0020-03-11,23
"2856","Grand Princess",0020-03-11,0
"2857","Guam",0020-03-11,0
"2858","Hawaii",0020-03-11,2
"2859","Idaho",0020-03-11,0
"2860","Illinois",0020-03-11,25
"2861","Indiana",0020-03-11,11
"2862","Iowa",0020-03-11,13
"2863","Kansas",0020-03-11,1
"2864","Kentucky",0020-03-11,8
"2865","Louisiana",0020-03-11,5
"2866","Maine",0020-03-11,0
"2867","Maryland",0020-03-11,9
"2868","Massachusetts",0020-03-11,92
"2869","Michigan",0020-03-11,2
"2870","Minnesota",0020-03-11,5
"2871","Mississippi",0020-03-11,0
"2872","Missouri",0020-03-11,1
"2873","Montana",0020-03-11,0
"2874","Nebraska",0020-03-11,5
"2875","Nevada",0020-03-11,7
"2876","New Hampshire",0020-03-11,5
"2877","New Jersey",0020-03-11,23
"2878","New Mexico",0020-03-11,3
"2879","New York",0020-03-11,220
"2880","North Carolina",0020-03-11,7
"2881","North Dakota",0020-03-11,0
"2882","Northern Mariana Islands",0020-03-11,0
"2883","Ohio",0020-03-11,4
"2884","Oklahoma",0020-03-11,2
"2885","Oregon",0020-03-11,19
"2886","Pennsylvania",0020-03-11,16
"2887","Puerto Rico",0020-03-11,0
"2888","Rhode Island",0020-03-11,5
"2889","South Carolina",0020-03-11,10
"2890","South Dakota",0020-03-11,8
"2891","Tennessee",0020-03-11,9
"2892","Texas",0020-03-11,21
"2893","Utah",0020-03-11,3
"2894","Vermont",0020-03-11,1
"2895","Virgin Islands",0020-03-11,0
"2896","Virginia",0020-03-11,9
"2897","Washington",0020-03-11,282
"2898","West Virginia",0020-03-11,0
"2899","Wisconsin",0020-03-11,4
"2900","Wyoming",0020-03-11,0
"2901","Alabama",0020-03-12,0
"2902","Alaska",0020-03-12,0
"2903","American Samoa",0020-03-12,0
"2904","Arizona",0020-03-12,9
"2905","Arkansas",0020-03-12,0
"2906","California",0020-03-12,221
"2907","Colorado",0020-03-12,45
"2908","Connecticut",0020-03-12,5
"2909","Delaware",0020-03-12,1
"2910","Diamond Princess",0020-03-12,0
"2911","District of Columbia",0020-03-12,0
"2912","Florida",0020-03-12,30
"2913","Georgia",0020-03-12,31
"2914","Grand Princess",0020-03-12,0
"2915","Guam",0020-03-12,0
"2916","Hawaii",0020-03-12,2
"2917","Idaho",0020-03-12,0
"2918","Illinois",0020-03-12,32
"2919","Indiana",0020-03-12,13
"2920","Iowa",0020-03-12,14
"2921","Kansas",0020-03-12,4
"2922","Kentucky",0020-03-12,10
"2923","Louisiana",0020-03-12,19
"2924","Maine",0020-03-12,1
"2925","Maryland",0020-03-12,12
"2926","Massachusetts",0020-03-12,107
"2927","Michigan",0020-03-12,2
"2928","Minnesota",0020-03-12,9
"2929","Mississippi",0020-03-12,1
"2930","Missouri",0020-03-12,2
"2931","Montana",0020-03-12,0
"2932","Nebraska",0020-03-12,10
"2933","Nevada",0020-03-12,10
"2934","New Hampshire",0020-03-12,6
"2935","New Jersey",0020-03-12,29
"2936","New Mexico",0020-03-12,5
"2937","New York",0020-03-12,327
"2938","North Carolina",0020-03-12,15
"2939","North Dakota",0020-03-12,1
"2940","Northern Mariana Islands",0020-03-12,0
"2941","Ohio",0020-03-12,5
"2942","Oklahoma",0020-03-12,3
"2943","Oregon",0020-03-12,24
"2944","Pennsylvania",0020-03-12,22
"2945","Puerto Rico",0020-03-12,0
"2946","Rhode Island",0020-03-12,3
"2947","South Carolina",0020-03-12,7
"2948","South Dakota",0020-03-12,7
"2949","Tennessee",0020-03-12,18
"2950","Texas",0020-03-12,27
"2951","Utah",0020-03-12,3
"2952","Vermont",0020-03-12,2
"2953","Virgin Islands",0020-03-12,0
"2954","Virginia",0020-03-12,12
"2955","Washington",0020-03-12,442
"2956","West Virginia",0020-03-12,0
"2957","Wisconsin",0020-03-12,8
"2958","Wyoming",0020-03-12,1
"2959","Alabama",0020-03-13,5
"2960","Alaska",0020-03-13,1
"2961","American Samoa",0020-03-13,0
"2962","Arizona",0020-03-13,9
"2963","Arkansas",0020-03-13,9
"2964","California",0020-03-13,281
"2965","Colorado",0020-03-13,76
"2966","Connecticut",0020-03-13,11
"2967","Delaware",0020-03-13,4
"2968","Diamond Princess",0020-03-13,0
"2969","District of Columbia",0020-03-13,0
"2970","Florida",0020-03-13,50
"2971","Georgia",0020-03-13,42
"2972","Grand Princess",0020-03-13,0
"2973","Guam",0020-03-13,0
"2974","Hawaii",0020-03-13,2
"2975","Idaho",0020-03-13,1
"2976","Illinois",0020-03-13,46
"2977","Indiana",0020-03-13,13
"2978","Iowa",0020-03-13,17
"2979","Kansas",0020-03-13,6
"2980","Kentucky",0020-03-13,14
"2981","Louisiana",0020-03-13,29
"2982","Maine",0020-03-13,3
"2983","Maryland",0020-03-13,18
"2984","Massachusetts",0020-03-13,123
"2985","Michigan",0020-03-13,16
"2986","Minnesota",0020-03-13,14
"2987","Mississippi",0020-03-13,6
"2988","Missouri",0020-03-13,4
"2989","Montana",0020-03-13,1
"2990","Nebraska",0020-03-13,14
"2991","Nevada",0020-03-13,18
"2992","New Hampshire",0020-03-13,6
"2993","New Jersey",0020-03-13,49
"2994","New Mexico",0020-03-13,10
"2995","New York",0020-03-13,421
"2996","North Carolina",0020-03-13,17
"2997","North Dakota",0020-03-13,1
"2998","Northern Mariana Islands",0020-03-13,0
"2999","Ohio",0020-03-13,12
"3000","Oklahoma",0020-03-13,3
"3001","Oregon",0020-03-13,30
"3002","Pennsylvania",0020-03-13,41
"3003","Puerto Rico",0020-03-13,0
"3004","Rhode Island",0020-03-13,12
"3005","South Carolina",0020-03-13,8
"3006","South Dakota",0020-03-13,8
"3007","Tennessee",0020-03-13,26
"3008","Texas",0020-03-13,44
"3009","Utah",0020-03-13,9
"3010","Vermont",0020-03-13,2
"3011","Virgin Islands",0020-03-13,0
"3012","Virginia",0020-03-13,27
"3013","Washington",0020-03-13,568
"3014","West Virginia",0020-03-13,0
"3015","Wisconsin",0020-03-13,19
"3016","Wyoming",0020-03-13,1
"3017","Alabama",0020-03-14,7
"3018","Alaska",0020-03-14,1
"3019","American Samoa",0020-03-14,0
"3020","Arizona",0020-03-14,12
"3021","Arkansas",0020-03-14,12
"3022","California",0020-03-14,372
"3023","Colorado",0020-03-14,101
"3024","Connecticut",0020-03-14,23
"3025","Delaware",0020-03-14,6
"3026","Diamond Princess",0020-03-14,0
"3027","District of Columbia",0020-03-14,0
"3028","Florida",0020-03-14,76
"3029","Georgia",0020-03-14,73
"3030","Grand Princess",0020-03-14,0
"3031","Guam",0020-03-14,0
"3032","Hawaii",0020-03-14,4
"3033","Idaho",0020-03-14,2
"3034","Illinois",0020-03-14,64
"3035","Indiana",0020-03-14,16
"3036","Iowa",0020-03-14,17
"3037","Kansas",0020-03-14,8
"3038","Kentucky",0020-03-14,16
"3039","Louisiana",0020-03-14,77
"3040","Maine",0020-03-14,3
"3041","Maryland",0020-03-14,27
"3042","Massachusetts",0020-03-14,138
"3043","Michigan",0020-03-14,25
"3044","Minnesota",0020-03-14,21
"3045","Mississippi",0020-03-14,6
"3046","Missouri",0020-03-14,4
"3047","Montana",0020-03-14,5
"3048","Nebraska",0020-03-14,18
"3049","Nevada",0020-03-14,20
