"","state","date","confirmed"
"2432","Virginia","3/3/20",0
"2433","Washington","3/3/20",27
"2434","West Virginia","3/3/20",0
"2435","Wisconsin","3/3/20",0
"2436","Wyoming","3/3/20",0
"2437","Alabama","3/4/20",0
"2438","Alaska","3/4/20",0
"2439","American Samoa","3/4/20",0
"2440","Arizona","3/4/20",1
"2441","Arkansas","3/4/20",0
"2442","California","3/4/20",35
"2443","Colorado","3/4/20",0
"2444","Connecticut","3/4/20",0
"2445","Delaware","3/4/20",0
"2446","Diamond Princess","3/4/20",0
"2447","District of Columbia","3/4/20",0
"2448","Florida","3/4/20",2
"2449","Georgia","3/4/20",2
"2450","Grand Princess","3/4/20",0
"2451","Guam","3/4/20",0
"2452","Hawaii","3/4/20",0
"2453","Idaho","3/4/20",0
"2454","Illinois","3/4/20",4
"2455","Indiana","3/4/20",0
"2456","Iowa","3/4/20",0
"2457","Kansas","3/4/20",0
"2458","Kentucky","3/4/20",0
"2459","Louisiana","3/4/20",0
"2460","Maine","3/4/20",0
"2461","Maryland","3/4/20",0
"2462","Massachusetts","3/4/20",2
"2463","Michigan","3/4/20",0
"2464","Minnesota","3/4/20",0
"2465","Mississippi","3/4/20",0
"2466","Missouri","3/4/20",0
"2467","Montana","3/4/20",0
"2468","Nebraska","3/4/20",0
"2469","Nevada","3/4/20",0
"2470","New Hampshire","3/4/20",2
"2471","New Jersey","3/4/20",0
"2472","New Mexico","3/4/20",0
"2473","New York","3/4/20",11
"2474","North Carolina","3/4/20",1
"2475","North Dakota","3/4/20",0
"2476","Northern Mariana Islands","3/4/20",0
"2477","Ohio","3/4/20",0
"2478","Oklahoma","3/4/20",0
"2479","Oregon","3/4/20",3
"2480","Pennsylvania","3/4/20",0
"2481","Puerto Rico","3/4/20",0
"2482","Rhode Island","3/4/20",2
"2483","South Carolina","3/4/20",0
"2484","South Dakota","3/4/20",0
"2485","Tennessee","3/4/20",0
"2486","Texas","3/4/20",0
"2487","Utah","3/4/20",0
"2488","Vermont","3/4/20",0
"2489","Virgin Islands","3/4/20",0
"2490","Virginia","3/4/20",0
"2491","Washington","3/4/20",39
"2492","West Virginia","3/4/20",0
"2493","Wisconsin","3/4/20",0
"2494","Wyoming","3/4/20",0
"2495","Alabama","3/5/20",0
"2496","Alaska","3/5/20",0
"2497","American Samoa","3/5/20",0
"2498","Arizona","3/5/20",1
"2499","Arkansas","3/5/20",0
"2500","California","3/5/20",51
"2501","Colorado","3/5/20",0
"2502","Connecticut","3/5/20",0
"2503","Delaware","3/5/20",0
"2504","Diamond Princess","3/5/20",0
"2505","District of Columbia","3/5/20",0
"2506","Florida","3/5/20",3
"2507","Georgia","3/5/20",2
"2508","Grand Princess","3/5/20",0
"2509","Guam","3/5/20",0
"2510","Hawaii","3/5/20",0
"2511","Idaho","3/5/20",0
"2512","Illinois","3/5/20",5
"2513","Indiana","3/5/20",0
"2514","Iowa","3/5/20",0
"2515","Kansas","3/5/20",0
"2516","Kentucky","3/5/20",0
"2517","Louisiana","3/5/20",0
"2518","Maine","3/5/20",0
"2519","Maryland","3/5/20",0
"2520","Massachusetts","3/5/20",2
"2521","Michigan","3/5/20",0
"2522","Minnesota","3/5/20",0
"2523","Mississippi","3/5/20",0
"2524","Missouri","3/5/20",0
"2525","Montana","3/5/20",0
"2526","Nebraska","3/5/20",0
"2527","Nevada","3/5/20",1
"2528","New Hampshire","3/5/20",2
"2529","New Jersey","3/5/20",2
"2530","New Mexico","3/5/20",0
"2531","New York","3/5/20",23
"2532","North Carolina","3/5/20",1
"2533","North Dakota","3/5/20",0
"2534","Northern Mariana Islands","3/5/20",0
"2535","Ohio","3/5/20",0
"2536","Oklahoma","3/5/20",0
"2537","Oregon","3/5/20",3
"2538","Pennsylvania","3/5/20",0
"2539","Puerto Rico","3/5/20",0
"2540","Rhode Island","3/5/20",2
"2541","South Carolina","3/5/20",0
"2542","South Dakota","3/5/20",0
"2543","Tennessee","3/5/20",1
"2544","Texas","3/5/20",3
"2545","Utah","3/5/20",0
"2546","Vermont","3/5/20",0
"2547","Virgin Islands","3/5/20",0
"2548","Virginia","3/5/20",0
"2549","Washington","3/5/20",70
"2550","West Virginia","3/5/20",0
"2551","Wisconsin","3/5/20",0
"2552","Wyoming","3/5/20",0
"2553","Alabama","3/6/20",0
"2554","Alaska","3/6/20",0
"2555","American Samoa","3/6/20",0
"2556","Arizona","3/6/20",2
"2557","Arkansas","3/6/20",0
"2558","California","3/6/20",59
"2559","Colorado","3/6/20",3
"2560","Connecticut","3/6/20",0
"2561","Delaware","3/6/20",0
"2562","Diamond Princess","3/6/20",0
"2563","District of Columbia","3/6/20",0
"2564","Florida","3/6/20",3
"2565","Georgia","3/6/20",3
"2566","Grand Princess","3/6/20",0
"2567","Guam","3/6/20",0
"2568","Hawaii","3/6/20",0
"2569","Idaho","3/6/20",0
"2570","Illinois","3/6/20",5
"2571","Indiana","3/6/20",1
"2572","Iowa","3/6/20",0
"2573","Kansas","3/6/20",0
"2574","Kentucky","3/6/20",1
"2575","Louisiana","3/6/20",0
"2576","Maine","3/6/20",0
"2577","Maryland","3/6/20",3
"2578","Massachusetts","3/6/20",6
"2579","Michigan","3/6/20",0
"2580","Minnesota","3/6/20",1
"2581","Mississippi","3/6/20",0
"2582","Missouri","3/6/20",0
"2583","Montana","3/6/20",0
"2584","Nebraska","3/6/20",1
"2585","Nevada","3/6/20",2
"2586","New Hampshire","3/6/20",2
"2587","New Jersey","3/6/20",2
"2588","New Mexico","3/6/20",0
"2589","New York","3/6/20",31
"2590","North Carolina","3/6/20",2
"2591","North Dakota","3/6/20",0
"2592","Northern Mariana Islands","3/6/20",0
"2593","Ohio","3/6/20",0
"2594","Oklahoma","3/6/20",0
"2595","Oregon","3/6/20",3
"2596","Pennsylvania","3/6/20",2
"2597","Puerto Rico","3/6/20",0
"2598","Rhode Island","3/6/20",2
"2599","South Carolina","3/6/20",0
"2600","South Dakota","3/6/20",0
"2601","Tennessee","3/6/20",1
"2602","Texas","3/6/20",4
"2603","Utah","3/6/20",0
"2604","Vermont","3/6/20",0
"2605","Virgin Islands","3/6/20",0
"2606","Virginia","3/6/20",0
"2607","Washington","3/6/20",78
"2608","West Virginia","3/6/20",0
"2609","Wisconsin","3/6/20",0
"2610","Wyoming","3/6/20",0
"2611","Alabama","3/7/20",0
"2612","Alaska","3/7/20",0
"2613","American Samoa","3/7/20",0
"2614","Arizona","3/7/20",4
"2615","Arkansas","3/7/20",0
"2616","California","3/7/20",81
"2617","Colorado","3/7/20",7
"2618","Connecticut","3/7/20",0
"2619","Delaware","3/7/20",0
"2620","Diamond Princess","3/7/20",0
"2621","District of Columbia","3/7/20",0
"2622","Florida","3/7/20",7
"2623","Georgia","3/7/20",5
"2624","Grand Princess","3/7/20",0
"2625","Guam","3/7/20",0
"2626","Hawaii","3/7/20",1
"2627","Idaho","3/7/20",0
"2628","Illinois","3/7/20",6
"2629","Indiana","3/7/20",1
"2630","Iowa","3/7/20",0
"2631","Kansas","3/7/20",0
"2632","Kentucky","3/7/20",1
"2633","Louisiana","3/7/20",0
"2634","Maine","3/7/20",0
"2635","Maryland","3/7/20",3
"2636","Massachusetts","3/7/20",6
"2637","Michigan","3/7/20",0
"2638","Minnesota","3/7/20",1
"2639","Mississippi","3/7/20",0
"2640","Missouri","3/7/20",0
"2641","Montana","3/7/20",0
"2642","Nebraska","3/7/20",1
"2643","Nevada","3/7/20",2
"2644","New Hampshire","3/7/20",2
"2645","New Jersey","3/7/20",4
"2646","New Mexico","3/7/20",0
"2647","New York","3/7/20",76
"2648","North Carolina","3/7/20",2
"2649","North Dakota","3/7/20",0
"2650","Northern Mariana Islands","3/7/20",0
"2651","Ohio","3/7/20",0
"2652","Oklahoma","3/7/20",1
"2653","Oregon","3/7/20",6
"2654","Pennsylvania","3/7/20",2
"2655","Puerto Rico","3/7/20",0
"2656","Rhode Island","3/7/20",3
"2657","South Carolina","3/7/20",2
"2658","South Dakota","3/7/20",0
"2659","Tennessee","3/7/20",1
"2660","Texas","3/7/20",8
"2661","Utah","3/7/20",1
"2662","Vermont","3/7/20",0
"2663","Virgin Islands","3/7/20",0
"2664","Virginia","3/7/20",0
"2665","Washington","3/7/20",102
"2666","West Virginia","3/7/20",0
"2667","Wisconsin","3/7/20",0
"2668","Wyoming","3/7/20",0
"2669","Alabama","3/8/20",0
"2670","Alaska","3/8/20",0
"2671","American Samoa","3/8/20",0
"2672","Arizona","3/8/20",4
"2673","Arkansas","3/8/20",0
"2674","California","3/8/20",95
"2675","Colorado","3/8/20",7
"2676","Connecticut","3/8/20",0
"2677","Delaware","3/8/20",0
"2678","Diamond Princess","3/8/20",0
"2679","District of Columbia","3/8/20",0
"2680","Florida","3/8/20",10
"2681","Georgia","3/8/20",5
"2682","Grand Princess","3/8/20",0
"2683","Guam","3/8/20",0
"2684","Hawaii","3/8/20",1
"2685","Idaho","3/8/20",0
"2686","Illinois","3/8/20",7
"2687","Indiana","3/8/20",2
"2688","Iowa","3/8/20",0
"2689","Kansas","3/8/20",1
"2690","Kentucky","3/8/20",1
"2691","Louisiana","3/8/20",0
"2692","Maine","3/8/20",0
"2693","Maryland","3/8/20",5
"2694","Massachusetts","3/8/20",22
"2695","Michigan","3/8/20",0
"2696","Minnesota","3/8/20",1
"2697","Mississippi","3/8/20",0
"2698","Missouri","3/8/20",1
"2699","Montana","3/8/20",0
"2700","Nebraska","3/8/20",1
"2701","Nevada","3/8/20",4
"2702","New Hampshire","3/8/20",4
"2703","New Jersey","3/8/20",5
"2704","New Mexico","3/8/20",0
"2705","New York","3/8/20",106
"2706","North Carolina","3/8/20",2
"2707","North Dakota","3/8/20",0
"2708","Northern Mariana Islands","3/8/20",0
"2709","Ohio","3/8/20",0
"2710","Oklahoma","3/8/20",1
"2711","Oregon","3/8/20",14
"2712","Pennsylvania","3/8/20",6
"2713","Puerto Rico","3/8/20",0
"2714","Rhode Island","3/8/20",3
"2715","South Carolina","3/8/20",2
"2716","South Dakota","3/8/20",0
"2717","Tennessee","3/8/20",3
"2718","Texas","3/8/20",11
"2719","Utah","3/8/20",1
"2720","Vermont","3/8/20",1
"2721","Virgin Islands","3/8/20",0
"2722","Virginia","3/8/20",2
"2723","Washington","3/8/20",122
"2724","West Virginia","3/8/20",0
"2725","Wisconsin","3/8/20",0
"2726","Wyoming","3/8/20",0
"2727","Alabama","3/9/20",0
"2728","Alaska","3/9/20",0
"2729","American Samoa","3/9/20",0
"2730","Arizona","3/9/20",4
"2731","Arkansas","3/9/20",0
"2732","California","3/9/20",101
"2733","Colorado","3/9/20",7
"2734","Connecticut","3/9/20",0
"2735","Delaware","3/9/20",0
"2736","Diamond Princess","3/9/20",0
"2737","District of Columbia","3/9/20",0
"2738","Florida","3/9/20",13
"2739","Georgia","3/9/20",10
"2740","Grand Princess","3/9/20",0
"2741","Guam","3/9/20",0
"2742","Hawaii","3/9/20",1
"2743","Idaho","3/9/20",0
"2744","Illinois","3/9/20",7
"2745","Indiana","3/9/20",3
"2746","Iowa","3/9/20",3
"2747","Kansas","3/9/20",1
"2748","Kentucky","3/9/20",4
"2749","Louisiana","3/9/20",0
"2750","Maine","3/9/20",0
"2751","Maryland","3/9/20",5
"2752","Massachusetts","3/9/20",22
"2753","Michigan","3/9/20",0
"2754","Minnesota","3/9/20",2
"2755","Mississippi","3/9/20",0
"2756","Missouri","3/9/20",1
"2757","Montana","3/9/20",0
"2758","Nebraska","3/9/20",3
"2759","Nevada","3/9/20",4
"2760","New Hampshire","3/9/20",4
"2761","New Jersey","3/9/20",5
"2762","New Mexico","3/9/20",0
"2763","New York","3/9/20",142
"2764","North Carolina","3/9/20",2
"2765","North Dakota","3/9/20",0
"2766","Northern Mariana Islands","3/9/20",0
"2767","Ohio","3/9/20",0
"2768","Oklahoma","3/9/20",1
"2769","Oregon","3/9/20",14
"2770","Pennsylvania","3/9/20",7
"2771","Puerto Rico","3/9/20",0
"2772","Rhode Island","3/9/20",3
"2773","South Carolina","3/9/20",3
"2774","South Dakota","3/9/20",0
"2775","Tennessee","3/9/20",3
"2776","Texas","3/9/20",13
"2777","Utah","3/9/20",1
"2778","Vermont","3/9/20",1
"2779","Virgin Islands","3/9/20",0
"2780","Virginia","3/9/20",2
"2781","Washington","3/9/20",122
"2782","West Virginia","3/9/20",0
"2783","Wisconsin","3/9/20",0
"2784","Wyoming","3/9/20",0
"2785","Alabama","3/10/20",0
"2786","Alaska","3/10/20",0
"2787","American Samoa","3/10/20",0
"2788","Arizona","3/10/20",6
"2789","Arkansas","3/10/20",0
"2790","California","3/10/20",144
"2791","Colorado","3/10/20",14
"2792","Connecticut","3/10/20",1
"2793","Delaware","3/10/20",0
"2794","Diamond Princess","3/10/20",0
"2795","District of Columbia","3/10/20",0
"2796","Florida","3/10/20",15
"2797","Georgia","3/10/20",17
"2798","Grand Princess","3/10/20",0
"2799","Guam","3/10/20",0
"2800","Hawaii","3/10/20",3
"2801","Idaho","3/10/20",0
"2802","Illinois","3/10/20",12
"2803","Indiana","3/10/20",6
"2804","Iowa","3/10/20",8
"2805","Kansas","3/10/20",1
"2806","Kentucky","3/10/20",5
"2807","Louisiana","3/10/20",0
"2808","Maine","3/10/20",0
"2809","Maryland","3/10/20",8
"2810","Massachusetts","3/10/20",41
"2811","Michigan","3/10/20",0
"2812","Minnesota","3/10/20",2
"2813","Mississippi","3/10/20",0
"2814","Missouri","3/10/20",1
"2815","Montana","3/10/20",0
"2816","Nebraska","3/10/20",3
"2817","Nevada","3/10/20",4
"2818","New Hampshire","3/10/20",4
"2819","New Jersey","3/10/20",15
"2820","New Mexico","3/10/20",0
"2821","New York","3/10/20",150
"2822","North Carolina","3/10/20",7
"2823","North Dakota","3/10/20",0
"2824","Northern Mariana Islands","3/10/20",0
"2825","Ohio","3/10/20",3
"2826","Oklahoma","3/10/20",2
"2827","Oregon","3/10/20",14
"2828","Pennsylvania","3/10/20",12
"2829","Puerto Rico","3/10/20",0
"2830","Rhode Island","3/10/20",3
"2831","South Carolina","3/10/20",7
"2832","South Dakota","3/10/20",0
"2833","Tennessee","3/10/20",3
"2834","Texas","3/10/20",16
"2835","Utah","3/10/20",2
"2836","Vermont","3/10/20",1
"2837","Virgin Islands","3/10/20",0
"2838","Virginia","3/10/20",8
"2839","Washington","3/10/20",167
"2840","West Virginia","3/10/20",0
"2841","Wisconsin","3/10/20",3
"2842","Wyoming","3/10/20",0
"2843","Alabama","3/11/20",0
"2844","Alaska","3/11/20",0
"2845","American Samoa","3/11/20",0
"2846","Arizona","3/11/20",9
"2847","Arkansas","3/11/20",0
"2848","California","3/11/20",178
"2849","Colorado","3/11/20",30
"2850","Connecticut","3/11/20",3
"2851","Delaware","3/11/20",1
"2852","Diamond Princess","3/11/20",0
"2853","District of Columbia","3/11/20",0
"2854","Florida","3/11/20",24
"2855","Georgia","3/11/20",23
"2856","Grand Princess","3/11/20",0
"2857","Guam","3/11/20",0
"2858","Hawaii","3/11/20",2
"2859","Idaho","3/11/20",0
"2860","Illinois","3/11/20",25
"2861","Indiana","3/11/20",11
"2862","Iowa","3/11/20",13
"2863","Kansas","3/11/20",1
"2864","Kentucky","3/11/20",8
"2865","Louisiana","3/11/20",5
"2866","Maine","3/11/20",0
"2867","Maryland","3/11/20",9
"2868","Massachusetts","3/11/20",92
"2869","Michigan","3/11/20",2
"2870","Minnesota","3/11/20",5
"2871","Mississippi","3/11/20",0
"2872","Missouri","3/11/20",1
"2873","Montana","3/11/20",0
"2874","Nebraska","3/11/20",5
"2875","Nevada","3/11/20",7
"2876","New Hampshire","3/11/20",5
"2877","New Jersey","3/11/20",23
"2878","New Mexico","3/11/20",3
"2879","New York","3/11/20",220
"2880","North Carolina","3/11/20",7
"2881","North Dakota","3/11/20",0
"2882","Northern Mariana Islands","3/11/20",0
"2883","Ohio","3/11/20",4
"2884","Oklahoma","3/11/20",2
"2885","Oregon","3/11/20",19
"2886","Pennsylvania","3/11/20",16
"2887","Puerto Rico","3/11/20",0
"2888","Rhode Island","3/11/20",5
"2889","South Carolina","3/11/20",10
"2890","South Dakota","3/11/20",8
"2891","Tennessee","3/11/20",9
"2892","Texas","3/11/20",21
"2893","Utah","3/11/20",3
"2894","Vermont","3/11/20",1
"2895","Virgin Islands","3/11/20",0
"2896","Virginia","3/11/20",9
"2897","Washington","3/11/20",282
"2898","West Virginia","3/11/20",0
"2899","Wisconsin","3/11/20",4
"2900","Wyoming","3/11/20",0
"2901","Alabama","3/12/20",0
"2902","Alaska","3/12/20",0
"2903","American Samoa","3/12/20",0
"2904","Arizona","3/12/20",9
"2905","Arkansas","3/12/20",0
"2906","California","3/12/20",221
"2907","Colorado","3/12/20",45
"2908","Connecticut","3/12/20",5
"2909","Delaware","3/12/20",1
"2910","Diamond Princess","3/12/20",0
"2911","District of Columbia","3/12/20",0
"2912","Florida","3/12/20",30
"2913","Georgia","3/12/20",31
"2914","Grand Princess","3/12/20",0
"2915","Guam","3/12/20",0
"2916","Hawaii","3/12/20",2
"2917","Idaho","3/12/20",0
"2918","Illinois","3/12/20",32
"2919","Indiana","3/12/20",13
"2920","Iowa","3/12/20",14
"2921","Kansas","3/12/20",4
"2922","Kentucky","3/12/20",10
"2923","Louisiana","3/12/20",19
"2924","Maine","3/12/20",1
"2925","Maryland","3/12/20",12
"2926","Massachusetts","3/12/20",107
"2927","Michigan","3/12/20",2
"2928","Minnesota","3/12/20",9
"2929","Mississippi","3/12/20",1
"2930","Missouri","3/12/20",2
"2931","Montana","3/12/20",0
"2932","Nebraska","3/12/20",10
"2933","Nevada","3/12/20",10
"2934","New Hampshire","3/12/20",6
"2935","New Jersey","3/12/20",29
"2936","New Mexico","3/12/20",5
"2937","New York","3/12/20",327
"2938","North Carolina","3/12/20",15
"2939","North Dakota","3/12/20",1
"2940","Northern Mariana Islands","3/12/20",0
"2941","Ohio","3/12/20",5
"2942","Oklahoma","3/12/20",3
"2943","Oregon","3/12/20",24
"2944","Pennsylvania","3/12/20",22
"2945","Puerto Rico","3/12/20",0
"2946","Rhode Island","3/12/20",3
"2947","South Carolina","3/12/20",7
"2948","South Dakota","3/12/20",7
"2949","Tennessee","3/12/20",18
"2950","Texas","3/12/20",27
"2951","Utah","3/12/20",3
"2952","Vermont","3/12/20",2
"2953","Virgin Islands","3/12/20",0
"2954","Virginia","3/12/20",12
"2955","Washington","3/12/20",442
"2956","West Virginia","3/12/20",0
"2957","Wisconsin","3/12/20",8
"2958","Wyoming","3/12/20",1
"2959","Alabama","3/13/20",5
"2960","Alaska","3/13/20",1
"2961","American Samoa","3/13/20",0
"2962","Arizona","3/13/20",9
"2963","Arkansas","3/13/20",9
"2964","California","3/13/20",281
"2965","Colorado","3/13/20",76
"2966","Connecticut","3/13/20",11
"2967","Delaware","3/13/20",4
"2968","Diamond Princess","3/13/20",0
"2969","District of Columbia","3/13/20",0
"2970","Florida","3/13/20",50
"2971","Georgia","3/13/20",42
"2972","Grand Princess","3/13/20",0
"2973","Guam","3/13/20",0
"2974","Hawaii","3/13/20",2
"2975","Idaho","3/13/20",1
"2976","Illinois","3/13/20",46
"2977","Indiana","3/13/20",13
"2978","Iowa","3/13/20",17
"2979","Kansas","3/13/20",6
"2980","Kentucky","3/13/20",14
"2981","Louisiana","3/13/20",29
"2982","Maine","3/13/20",3
"2983","Maryland","3/13/20",18
"2984","Massachusetts","3/13/20",123
"2985","Michigan","3/13/20",16
"2986","Minnesota","3/13/20",14
"2987","Mississippi","3/13/20",6
"2988","Missouri","3/13/20",4
"2989","Montana","3/13/20",1
"2990","Nebraska","3/13/20",14
"2991","Nevada","3/13/20",18
"2992","New Hampshire","3/13/20",6
"2993","New Jersey","3/13/20",49
"2994","New Mexico","3/13/20",10
"2995","New York","3/13/20",421
"2996","North Carolina","3/13/20",17
"2997","North Dakota","3/13/20",1
"2998","Northern Mariana Islands","3/13/20",0
"2999","Ohio","3/13/20",12
"3000","Oklahoma","3/13/20",3
"3001","Oregon","3/13/20",30
"3002","Pennsylvania","3/13/20",41
"3003","Puerto Rico","3/13/20",0
"3004","Rhode Island","3/13/20",12
"3005","South Carolina","3/13/20",8
"3006","South Dakota","3/13/20",8
"3007","Tennessee","3/13/20",26
"3008","Texas","3/13/20",44
"3009","Utah","3/13/20",9
"3010","Vermont","3/13/20",2
"3011","Virgin Islands","3/13/20",0
"3012","Virginia","3/13/20",27
"3013","Washington","3/13/20",568
"3014","West Virginia","3/13/20",0
"3015","Wisconsin","3/13/20",19
"3016","Wyoming","3/13/20",1
"3017","Alabama","3/14/20",7
"3018","Alaska","3/14/20",1
"3019","American Samoa","3/14/20",0
"3020","Arizona","3/14/20",12
"3021","Arkansas","3/14/20",12
"3022","California","3/14/20",372
"3023","Colorado","3/14/20",101
"3024","Connecticut","3/14/20",23
"3025","Delaware","3/14/20",6
"3026","Diamond Princess","3/14/20",0
"3027","District of Columbia","3/14/20",0
"3028","Florida","3/14/20",76
"3029","Georgia","3/14/20",73
"3030","Grand Princess","3/14/20",0
"3031","Guam","3/14/20",0
"3032","Hawaii","3/14/20",4
"3033","Idaho","3/14/20",2
"3034","Illinois","3/14/20",64
"3035","Indiana","3/14/20",16
"3036","Iowa","3/14/20",17
"3037","Kansas","3/14/20",8
"3038","Kentucky","3/14/20",16
"3039","Louisiana","3/14/20",77
"3040","Maine","3/14/20",3
"3041","Maryland","3/14/20",27
"3042","Massachusetts","3/14/20",138
"3043","Michigan","3/14/20",25
"3044","Minnesota","3/14/20",21
"3045","Mississippi","3/14/20",6
"3046","Missouri","3/14/20",4
"3047","Montana","3/14/20",5
"3048","Nebraska","3/14/20",18
"3049","Nevada","3/14/20",20
"3050","New Hampshire","3/14/20",7
"3051","New Jersey","3/14/20",69
"3052","New Mexico","3/14/20",13
"3053","New York","3/14/20",613
"3054","North Carolina","3/14/20",25
"3055","North Dakota","3/14/20",1
"3056","Northern Mariana Islands","3/14/20",0
"3057","Ohio","3/14/20",26
"3058","Oklahoma","3/14/20",4
"3059","Oregon","3/14/20",36
"3060","Pennsylvania","3/14/20",47
"3061","Puerto Rico","3/14/20",0
"3062","Rhode Island","3/14/20",20
"3063","South Carolina","3/14/20",19
"3064","South Dakota","3/14/20",8
"3065","Tennessee","3/14/20",32
"3066","Texas","3/14/20",60
"3067","Utah","3/14/20",10
"3068","Vermont","3/14/20",5
"3069","Virgin Islands","3/14/20",0
"3070","Virginia","3/14/20",37
"3071","Washington","3/14/20",642
"3072","West Virginia","3/14/20",0
"3073","Wisconsin","3/14/20",27
"3074","Wyoming","3/14/20",2
"3075","Alabama","3/15/20",11
"3076","Alaska","3/15/20",1
"3077","American Samoa","3/15/20",0
"3078","Arizona","3/15/20",12
"3079","Arkansas","3/15/20",3
"3080","California","3/15/20",373
"3081","Colorado","3/15/20",99
"3082","Connecticut","3/15/20",24
"3083","Delaware","3/15/20",6
"3084","Diamond Princess","3/15/20",0
"3085","District of Columbia","3/15/20",0
"3086","Florida","3/15/20",100
"3087","Georgia","3/15/20",99
"3088","Grand Princess","3/15/20",0
"3089","Guam","3/15/20",0
"3090","Hawaii","3/15/20",6
"3091","Idaho","3/15/20",4
"3092","Illinois","3/15/20",66
"3093","Indiana","3/15/20",20
"3094","Iowa","3/15/20",18
"3095","Kansas","3/15/20",8
"3096","Kentucky","3/15/20",18
"3097","Louisiana","3/15/20",87
"3098","Maine","3/15/20",2
"3099","Maryland","3/15/20",24
"3100","Massachusetts","3/15/20",138
"3101","Michigan","3/15/20",32
"3102","Minnesota","3/15/20",21
"3103","Mississippi","3/15/20",6
"3104","Missouri","3/15/20",5
"3105","Montana","3/15/20",6
"3106","Nebraska","3/15/20",17
"3107","Nevada","3/15/20",20
"3108","New Hampshire","3/15/20",7
"3109","New Jersey","3/15/20",72
"3110","New Mexico","3/15/20",13
"3111","New York","3/15/20",615
"3112","North Carolina","3/15/20",32
"3113","North Dakota","3/15/20",1
"3114","Northern Mariana Islands","3/15/20",0
"3115","Ohio","3/15/20",30
"3116","Oklahoma","3/15/20",4
"3117","Oregon","3/15/20",36
"3118","Pennsylvania","3/15/20",47
"3119","Puerto Rico","3/15/20",0
"3120","Rhode Island","3/15/20",20
"3121","South Carolina","3/15/20",19
"3122","South Dakota","3/15/20",8
"3123","Tennessee","3/15/20",32
"3124","Texas","3/15/20",63
"3125","Utah","3/15/20",18
"3126","Vermont","3/15/20",5
"3127","Virgin Islands","3/15/20",0
"3128","Virginia","3/15/20",37
"3129","Washington","3/15/20",603
"3130","West Virginia","3/15/20",0
"3131","Wisconsin","3/15/20",28
"3132","Wyoming","3/15/20",2
"3133","Alabama","3/16/20",29
"3134","Alaska","3/16/20",1
"3135","American Samoa","3/16/20",0
"3136","Arizona","3/16/20",18
"3137","Arkansas","3/16/20",3
"3138","California","3/16/20",557
"3139","Colorado","3/16/20",132
"3140","Connecticut","3/16/20",41
"3141","Delaware","3/16/20",8
"3142","Diamond Princess","3/16/20",0
"3143","District of Columbia","3/16/20",22
"3144","Florida","3/16/20",101
"3145","Georgia","3/16/20",121
"3146","Grand Princess","3/16/20",20
"3147","Guam","3/16/20",3
"3148","Hawaii","3/16/20",8
"3149","Idaho","3/16/20",4
"3150","Illinois","3/16/20",83
"3151","Indiana","3/16/20",25
"3152","Iowa","3/16/20",23
"3153","Kansas","3/16/20",11
"3154","Kentucky","3/16/20",21
"3155","Louisiana","3/16/20",115
"3156","Maine","3/16/20",17
"3157","Maryland","3/16/20",42
"3158","Massachusetts","3/16/20",187
"3159","Michigan","3/16/20",54
"3160","Minnesota","3/16/20",53
"3161","Mississippi","3/16/20",12
"3162","Missouri","3/16/20",6
"3163","Montana","3/16/20",6
"3164","Nebraska","3/16/20",18
"3165","Nevada","3/16/20",45
"3166","New Hampshire","3/16/20",17
"3167","New Jersey","3/16/20",176
"3168","New Mexico","3/16/20",21
"3169","New York","3/16/20",967
"3170","North Carolina","3/16/20",39
"3171","North Dakota","3/16/20",1
"3172","Northern Mariana Islands","3/16/20",0
"3173","Ohio","3/16/20",50
"3174","Oklahoma","3/16/20",10
"3175","Oregon","3/16/20",39
"3176","Pennsylvania","3/16/20",79
"3177","Puerto Rico","3/16/20",5
"3178","Rhode Island","3/16/20",21
"3179","South Carolina","3/16/20",30
"3180","South Dakota","3/16/20",10
"3181","Tennessee","3/16/20",52
"3182","Texas","3/16/20",85
"3183","Utah","3/16/20",28
"3184","Vermont","3/16/20",12
"3185","Virgin Islands","3/16/20",1
"3186","Virginia","3/16/20",49
"3187","Washington","3/16/20",779
"3188","West Virginia","3/16/20",0
"3189","Wisconsin","3/16/20",48
"3190","Wyoming","3/16/20",2
"3191","Alabama","3/17/20",39
"3192","Alaska","3/17/20",3
"3193","American Samoa","3/17/20",0
"3194","Arizona","3/17/20",20
"3195","Arkansas","3/17/20",3
"3196","California","3/17/20",700
"3197","Colorado","3/17/20",167
"3198","Connecticut","3/17/20",68
"3199","Delaware","3/17/20",16
"3200","Diamond Princess","3/17/20",47
"3201","District of Columbia","3/17/20",22
"3202","Florida","3/17/20",190
"3203","Georgia","3/17/20",146
"3204","Grand Princess","3/17/20",21
"3205","Guam","3/17/20",3
"3206","Hawaii","3/17/20",10
"3207","Idaho","3/17/20",8
"3208","Illinois","3/17/20",161
"3209","Indiana","3/17/20",30
"3210","Iowa","3/17/20",23
"3211","Kansas","3/17/20",18
"3212","Kentucky","3/17/20",26
"3213","Louisiana","3/17/20",196
"3214","Maine","3/17/20",26
"3215","Maryland","3/17/20",60
"3216","Massachusetts","3/17/20",217
"3217","Michigan","3/17/20",63
"3218","Minnesota","3/17/20",59
"3219","Mississippi","3/17/20",21
"3220","Missouri","3/17/20",12
"3221","Montana","3/17/20",8
"3222","Nebraska","3/17/20",23
"3223","Nevada","3/17/20",55
